id,customer_id,product_id,total,status
2012,76,45,406.92,completed
2013,279,40,789.4,pending
2014,177,42,407.48,completed
2015,155,6,41.79,completed
2016,200,47,720.29,completed
2017,267,35,287.51,completed
2018,262,36,315.69,completed
2019,82,2,32.75,cancelled
2020,133,16,833.07,completed
2021,217,33,114.89,completed
2022,191,17,628.85,completed
2023,64,4,757.78,completed
2024,230,20,574.57,completed
2025,233,22,983.04,cancelled
2026,290,46,894.87,cancelled
2027,120,23,302.71,cancelled
2028,72,46,380.78,completed
2029,54,21,518.87,completed
2030,185,30,102.5,pending
2031,211,6,96.79,pending
2032,67,31,218.71,completed
2033,190,44,528.62,cancelled
2034,287,34,779.93,completed
2035,300,32,638.28,pending
2036,251,47,973.41,completed
2037,74,33,131.49,pending
2038,67,46,515.62,cancelled
2039,61,45,216.58,pending
2040,17,48,161.06,cancelled
2041,190,8,603.59,pending
2042,57,8,372.74,completed
2043,21,34,157.54,completed
2044,157,24,306.74,pending
2045,15,10,146.43,cancelled
2046,216,4,937.14,completed
2047,146,14,187.16,pending
2048,2,8,549.8,completed
2049,23,27,483.77,completed
2050,290,29,900.79,pending
2051,244,47,834.52,completed
2052,71,33,638.28,pending
2053,230,10,867.01,completed
2054,46,40,666.18,pending
2055,199,15,900.74,completed
2056,277,3,958.29,pending
2057,143,42,93.09,completed
2058,13,37,631.96,completed
2059,288,42,128.16,cancelled
2060,44,13,955.39,cancelled
2061,296,49,57.61,cancelled
2062,268,13,751.81,cancelled
2063,10,8,659.96,cancelled
2064,93,2,278.59,completed
2065,126,46,839.72,cancelled
2066,228,6,807.89,cancelled
2067,165,26,590.95,pending
2068,12,22,439.83,pending
2069,13,34,320.8,completed
2070,47,8,979.89,cancelled
2071,87,19,148.31,completed
2072,46,10,310.26,pending
2073,87,4,616.4,completed
2074,93,2,714.73,completed
2075,200,7,323.44,pending
2076,166,17,378.64,completed
2077,27,13,243.42,cancelled
2078,122,32,511.08,cancelled
2079,198,8,272.94,completed
2080,238,36,410.04,pending
2081,15,27,635.37,completed
2082,138,36,963.66,completed
2083,127,49,556.93,completed
2084,156,37,409.71,completed
2085,257,14,783.97,completed
2086,192,35,985.38,completed
2087,276,28,961.55,cancelled
2088,232,3,6.0,pending
2089,149,42,972.22,completed
2090,31,31,276.94,completed
2091,195,23,843.23,completed
2092,300,33,284.9,completed
2093,274,37,74.59,completed
2094,203,45,127.36,completed
2095,285,18,878.89,completed
2096,259,21,884.51,completed
2097,134,49,709.22,completed
2098,126,43,983.11,completed
2099,108,30,959.2,completed
2100,9,45,138.06,completed
2101,244,1,901.94,completed
2102,212,36,895.79,pending
2103,202,35,85.74,completed
2104,276,2,893.11,pending
2105,64,23,972.18,pending
2106,184,25,181.3,completed
2107,64,30,373.63,completed
2108,228,1,225.41,completed
2109,144,44,921.79,completed
2110,99,6,817.2,completed
2111,114,15,980.22,completed
2112,19,18,495.37,cancelled
2113,108,1,200.11,pending
2114,57,18,571.26,pending
2115,88,36,197.8,cancelled
2116,290,12,70.03,completed
2117,34,9,263.33,cancelled
2118,117,34,730.25,completed
2119,99,44,28.0,cancelled
2120,130,44,562.32,pending
2121,2,28,642.76,completed
2122,166,28,845.12,pending
2123,141,8,681.77,pending
2124,254,24,519.67,completed
2125,115,4,281.54,pending
2126,273,29,319.66,pending
2127,100,22,86.4,cancelled
2128,13,48,229.5,pending
2129,39,16,200.89,completed
2130,160,5,627.86,completed
2131,15,31,434.79,completed
2132,172,17,250.92,pending
2133,123,22,833.35,completed
2134,267,16,943.83,cancelled
2135,225,49,100.19,pending
2136,297,8,90.11,completed
2137,18,25,316.71,completed
2138,66,4,919.52,pending
2139,29,20,612.68,pending
2140,34,7,679.18,cancelled
2141,27,19,850.68,pending
2142,50,40,753.2,completed
2143,6,30,387.0,pending
2144,52,22,652.67,completed
2145,233,34,331.55,completed
2146,56,7,17.23,completed
2147,100,37,130.35,cancelled
2148,132,23,423.9,cancelled
2149,228,12,246.94,completed
2150,31,9,315.11,pending
2151,263,42,755.6,completed
2152,299,35,776.62,completed
2153,241,20,605.31,completed
2154,189,1,520.09,completed
2155,30,16,509.57,cancelled
2156,28,28,347.1,completed
2157,104,5,344.84,pending
2158,240,39,693.95,cancelled
2159,290,22,618.02,pending
2160,169,11,109.32,completed
2161,254,15,920.35,completed
2162,118,30,625.8,completed
2163,247,48,769.51,completed
2164,193,14,403.31,completed
2165,186,1,78.36,completed
2166,285,8,146.69,pending
2167,100,41,587.76,completed
2168,23,2,203.13,completed
2169,90,15,885.96,completed
2170,174,36,249.73,completed
2171,12,12,843.67,completed
2172,11,44,141.56,completed
2173,174,14,308.55,completed
2174,190,24,662.6,cancelled
2175,223,46,70.05,completed
2176,67,13,195.72,pending
2177,192,21,601.55,completed
2178,24,49,617.95,completed
2179,275,19,790.64,completed
2180,127,4,631.31,completed
2181,65,33,968.54,pending
2182,108,47,86.0,pending
2183,34,11,511.07,cancelled
2184,192,32,521.3,completed
2185,165,46,377.01,pending
2186,254,31,271.99,pending
2187,299,42,41.42,completed
2188,104,29,863.85,pending
2189,112,20,427.9,pending
2190,293,11,935.82,completed
2191,131,36,89.34,completed
2192,152,29,521.23,completed
2193,299,3,467.93,cancelled
2194,173,28,453.9,pending
2195,210,24,805.48,completed
2196,140,25,29.59,pending
2197,120,17,647.13,completed
2198,43,19,843.39,cancelled
2199,280,42,82.77,completed
2200,117,7,122.99,completed
2201,20,35,204.31,completed
2202,169,17,306.2,completed
2203,98,46,606.01,completed
2204,279,17,13.49,completed
2205,145,23,784.21,pending
2206,208,38,759.02,completed
2207,242,42,515.08,completed
2208,204,15,230.79,completed
2209,243,15,518.25,cancelled
2210,240,47,815.33,completed
2211,44,21,846.57,pending
2212,214,14,441.49,cancelled
2213,16,24,143.26,completed
2214,157,48,14.63,completed
2215,174,15,422.05,pending
2216,276,20,329.45,completed
2217,291,3,922.53,completed
2218,170,37,631.69,cancelled
2219,294,26,980.27,completed
2220,201,5,536.82,completed
2221,244,7,332.2,pending
2222,156,6,175.57,cancelled
2223,91,3,827.34,cancelled
2224,251,2,190.76,completed
2225,198,19,209.86,completed
2226,269,5,457.39,completed
2227,266,1,175.97,pending
2228,201,11,989.65,completed
2229,275,27,480.86,completed
2230,200,14,134.28,completed
2231,159,28,818.81,pending
2232,82,39,577.22,completed
2233,104,33,718.19,pending
2234,142,13,12.41,completed
2235,229,5,825.46,cancelled
2236,127,34,332.25,cancelled
2237,252,30,465.38,completed
2238,47,19,648.07,pending
2239,178,45,843.43,completed
2240,201,40,824.31,completed
2241,213,16,183.68,cancelled
2242,222,30,387.74,completed
2243,292,7,396.58,completed
2244,123,11,277.41,cancelled
2245,150,43,916.71,completed
2246,253,27,992.43,cancelled
2247,63,24,81.15,completed
2248,259,50,780.61,pending
2249,231,11,256.5,cancelled
2250,23,30,31.58,pending
2251,196,22,747.23,completed
2252,204,3,15.68,completed
2253,70,21,671.94,pending
2254,249,30,72.9,cancelled
2255,125,46,950.27,completed
2256,242,18,842.35,completed
2257,10,39,105.01,completed
2258,64,35,742.74,completed
2259,40,43,764.77,completed
2260,79,29,361.3,completed
2261,18,44,534.64,pending
2262,25,41,812.45,completed
2263,200,45,311.78,completed
2264,3,4,773.55,completed
2265,128,24,909.21,completed
2266,47,2,424.57,completed
2267,173,13,681.56,completed
2268,113,7,797.94,completed
2269,86,3,418.6,completed
2270,168,21,564.24,completed
2271,107,35,398.09,pending
2272,62,15,217.71,completed
2273,166,12,19.92,completed
2274,7,25,216.7,completed
2275,34,43,816.01,cancelled
2276,189,3,71.99,completed
2277,211,20,768.71,pending
2278,53,46,538.5,cancelled
2279,88,17,959.24,cancelled
2280,167,41,697.83,completed
2281,171,12,637.18,completed
2282,247,5,338.43,cancelled
2283,300,29,385.46,completed
2284,258,38,706.11,completed
2285,120,2,618.27,completed
2286,159,16,739.22,completed
2287,41,4,141.87,pending
2288,152,13,155.91,completed
2289,20,16,923.79,cancelled
2290,228,48,877.95,completed
2291,143,21,645.38,completed
2292,267,27,649.81,completed
2293,13,15,847.7,completed
2294,176,16,209.79,completed
2295,128,44,697.8,completed
2296,196,34,325.03,pending
2297,4,5,870.52,completed
2298,99,4,636.2,completed
2299,105,9,96.3,cancelled
2300,282,14,240.13,completed
2301,219,47,469.74,completed
2302,102,16,426.9,cancelled
2303,128,20,288.93,pending
2304,104,18,863.11,pending
2305,41,24,401.25,completed
2306,242,29,425.58,cancelled
2307,222,49,160.1,pending
2308,11,49,384.51,completed
2309,154,39,539.51,cancelled
2310,90,17,383.55,completed
2311,233,19,378.27,cancelled
2312,247,5,336.57,pending
2313,101,10,916.55,completed
2314,7,33,731.72,completed
2315,252,26,926.06,pending
2316,192,25,492.1,cancelled
2317,37,27,885.57,completed
2318,198,37,166.55,pending
2319,131,50,913.52,completed
2320,261,46,491.18,completed
2321,30,42,388.41,pending
2322,127,16,480.34,completed
2323,15,45,667.35,completed
2324,134,39,458.19,completed
2325,131,16,604.14,completed
2326,7,8,772.12,pending
2327,204,46,588.23,completed
2328,266,13,876.63,completed
2329,219,17,693.38,cancelled
2330,273,43,887.22,cancelled
2331,158,47,414.55,completed
2332,56,41,574.75,completed
2333,74,18,749.99,pending
2334,158,1,987.09,pending
2335,1,7,74.49,pending
2336,269,27,656.25,pending
2337,88,12,377.78,completed
2338,102,32,186.07,completed
2339,231,37,815.3,completed
2340,103,4,751.17,completed
2341,133,27,443.53,cancelled
2342,56,41,170.3,completed
2343,44,25,129.06,completed
2344,176,2,587.72,pending
2345,249,44,761.73,completed
2346,32,18,753.04,completed
2347,299,3,101.36,cancelled
2348,4,25,604.97,completed
2349,249,31,758.13,cancelled
2350,220,22,373.93,completed
2351,162,16,941.29,pending
2352,194,40,61.96,completed
2353,170,7,8.07,pending
2354,72,2,603.9,cancelled
2355,144,45,752.68,completed
2356,189,29,620.26,pending
2357,264,27,661.93,completed
2358,165,2,635.61,completed
2359,167,44,447.08,cancelled
2360,249,26,740.51,completed
2361,179,28,939.39,pending
2362,52,47,387.93,cancelled
2363,100,46,147.45,cancelled
2364,293,46,507.11,completed
2365,255,6,304.84,cancelled
2366,240,11,896.93,completed
2367,247,43,542.96,completed
2368,109,11,754.49,completed
2369,55,28,993.39,completed
2370,83,21,903.14,completed
2371,113,47,261.34,pending
2372,64,43,140.08,cancelled
2373,252,6,796.56,completed
2374,115,37,767.51,cancelled
2375,34,42,346.51,pending
2376,288,28,809.41,completed
2377,133,8,294.52,completed
2378,46,22,741.88,completed
2379,60,37,370.9,completed
2380,195,37,738.23,completed
2381,32,38,537.93,pending
2382,217,21,772.42,completed
2383,267,43,603.61,completed
2384,55,26,14.14,pending
2385,162,10,817.07,completed
2386,113,32,681.58,completed
2387,146,10,748.32,completed
2388,164,20,504.87,completed
2389,141,46,576.1,completed
2390,254,19,705.62,pending
2391,31,22,156.94,completed
2392,116,45,737.05,completed
2393,250,47,394.85,completed
2394,12,36,395.32,pending
2395,243,23,758.93,pending
2396,37,34,728.12,completed
2397,100,45,856.97,pending
2398,50,9,326.8,cancelled
2399,28,46,307.55,completed
2400,296,9,444.67,pending
2401,150,10,213.72,completed
2402,5,24,727.33,cancelled
2403,53,44,786.57,completed
2404,193,28,681.05,completed
2405,29,7,358.81,pending
2406,92,4,121.76,cancelled
2407,174,38,436.65,completed
2408,207,16,38.82,completed
2409,204,32,306.18,cancelled
2410,89,42,746.47,completed
2411,238,42,385.19,pending
2412,189,1,124.4,completed
2413,63,32,643.2,cancelled
2414,116,2,588.92,cancelled
2415,246,18,695.26,completed
2416,93,25,486.77,pending
2417,153,37,129.61,completed
2418,33,46,909.34,cancelled
2419,95,26,813.8,completed
2420,202,36,818.38,cancelled
2421,251,5,521.31,cancelled
2422,276,46,819.73,completed
2423,107,43,898.11,completed
2424,93,1,556.95,completed
2425,63,3,133.17,completed
2426,83,6,564.68,completed
2427,44,8,508.62,completed
2428,279,11,425.94,completed
2429,128,20,50.94,cancelled
2430,151,43,536.43,completed
2431,296,32,696.63,cancelled
2432,181,39,540.52,completed
2433,51,43,820.66,completed
2434,19,13,145.96,completed
2435,69,39,554.31,cancelled
2436,184,18,132.85,cancelled
2437,217,5,552.1,completed
2438,196,42,904.14,pending
2439,234,6,945.02,pending
2440,74,35,207.74,completed
2441,99,46,375.28,cancelled
2442,84,27,822.46,completed
2443,223,25,30.78,cancelled
2444,127,5,273.77,cancelled
2445,57,44,550.63,completed
2446,169,41,93.53,completed
2447,140,10,869.51,completed
2448,141,1,102.46,completed
2449,194,7,783.82,completed
2450,90,34,729.69,completed
2451,251,7,531.32,cancelled
2452,145,36,274.7,completed
2453,25,11,321.41,pending
2454,93,23,807.05,cancelled
2455,283,39,882.61,pending
2456,245,38,131.93,completed
2457,263,46,159.71,completed
2458,74,25,569.72,completed
2459,28,47,641.0,completed
2460,128,44,610.66,pending
2461,94,29,986.32,pending
2462,258,19,279.44,pending
2463,267,46,881.98,completed
2464,157,41,858.63,completed
2465,209,50,316.17,completed
2466,41,5,731.3,completed
2467,85,37,62.12,completed
2468,284,32,809.31,completed
2469,218,44,511.14,completed
2470,246,32,517.44,cancelled
2471,64,26,18.83,completed
2472,4,46,427.85,cancelled
2473,177,16,994.25,cancelled
2474,22,39,451.41,completed
2475,269,15,178.94,completed
2476,69,33,356.53,completed
2477,217,32,382.2,completed
2478,58,22,914.47,completed
2479,277,50,858.52,completed
2480,154,31,297.08,completed
2481,2,48,633.02,pending
2482,112,20,929.46,cancelled
2483,19,30,893.03,pending
2484,30,23,10.86,pending
2485,169,20,357.12,completed
2486,180,47,190.23,completed
2487,5,7,433.65,completed
2488,44,34,516.75,completed
2489,211,8,913.54,completed
2490,80,50,658.35,completed
2491,241,26,377.44,completed
2492,220,12,538.75,completed
2493,56,29,658.0,pending
2494,83,9,356.97,pending
2495,3,23,884.16,completed
2496,57,13,288.48,completed
2497,203,27,745.2,completed
2498,83,43,203.0,pending
2499,137,8,423.99,cancelled
2500,254,44,715.75,completed
2501,205,33,727.36,pending
2502,68,8,957.89,completed
2503,65,10,347.4,completed
2504,122,4,679.92,completed
2505,220,39,738.74,pending
2506,246,19,285.81,completed
2507,220,16,619.53,cancelled
2508,96,16,284.73,completed
2509,135,45,251.12,pending
2510,102,31,707.93,completed
2511,258,40,185.28,cancelled
2512,77,15,124.86,pending
2513,20,18,990.45,completed
2514,219,2,618.39,completed
2515,27,25,410.26,completed
2516,119,15,339.5,pending
2517,32,33,429.94,completed
2518,156,8,272.9,completed
2519,180,46,420.98,completed
2520,25,12,45.68,completed
2521,165,14,288.89,completed
2522,52,28,188.92,pending
2523,187,22,307.83,completed
2524,7,44,554.01,completed
2525,170,24,742.59,completed
2526,271,39,374.73,completed
2527,108,38,387.13,completed
2528,67,41,743.87,completed
2529,22,38,968.49,completed
2530,99,46,448.54,completed
2531,39,35,620.92,completed
2532,243,49,205.99,completed
2533,23,9,195.75,cancelled
2534,130,49,854.17,cancelled
2535,178,24,451.24,completed
2536,224,5,485.41,cancelled
2537,258,2,171.1,completed
2538,67,19,50.22,cancelled
2539,32,45,194.24,pending
2540,254,44,534.81,cancelled
2541,39,11,440.56,cancelled
2542,197,36,780.48,pending
2543,140,14,188.15,completed
2544,293,14,594.15,completed
2545,263,30,506.3,cancelled
2546,133,20,853.21,completed
2547,138,36,123.51,completed
2548,24,35,242.03,completed
2549,76,18,927.61,completed
2550,27,42,980.12,completed
2551,274,8,6.39,completed
2552,189,21,87.83,cancelled
2553,136,47,137.94,cancelled
2554,151,21,985.33,completed
2555,183,15,731.82,completed
2556,91,17,971.75,cancelled
2557,299,7,723.99,pending
2558,132,41,636.13,cancelled
2559,106,29,224.54,completed
2560,105,38,631.65,pending
2561,80,29,235.56,pending
2562,189,10,902.66,completed
2563,254,12,462.09,completed
2564,97,37,493.07,completed
2565,145,2,313.61,completed
2566,202,44,609.78,completed
2567,74,5,429.26,pending
2568,207,7,725.69,completed
2569,7,39,104.23,pending
2570,11,8,827.43,completed
2571,68,16,771.27,completed
2572,74,41,601.64,completed
2573,55,35,737.45,completed
2574,44,13,143.53,cancelled
2575,228,11,310.85,pending
2576,80,16,60.6,completed
2577,279,8,26.1,completed
2578,53,35,300.25,cancelled
2579,213,10,6.2,completed
2580,13,15,430.0,completed
2581,181,42,290.41,pending
2582,58,32,173.71,completed
2583,115,7,956.68,completed
2584,183,5,617.62,completed
2585,185,6,896.11,cancelled
2586,78,12,431.49,completed
2587,93,44,428.12,completed
2588,147,23,876.03,completed
2589,256,43,372.27,completed
2590,40,1,862.41,completed
2591,76,21,152.04,pending
2592,245,5,117.6,pending
2593,143,10,94.99,completed
2594,94,50,388.09,completed
2595,254,28,483.88,pending
2596,171,9,803.13,completed
2597,197,27,551.59,cancelled
2598,274,32,534.81,completed
2599,197,6,583.06,pending
2600,270,37,777.71,completed
2601,45,16,364.9,completed
2602,9,24,560.58,completed
2603,57,4,911.81,completed
2604,72,19,463.09,cancelled
2605,216,16,214.68,completed
2606,29,48,142.11,completed
2607,194,47,31.22,pending
2608,191,4,702.89,cancelled
2609,38,31,838.25,completed
2610,16,10,368.42,completed
2611,126,5,17.42,pending
2612,77,49,186.51,completed
2613,271,45,949.02,pending
2614,211,47,340.65,completed
2615,147,8,160.11,completed
2616,89,33,164.55,pending
2617,217,44,948.5,pending
2618,284,46,830.37,cancelled
2619,257,20,710.81,pending
2620,81,18,973.26,cancelled
2621,194,9,744.42,pending
2622,29,15,395.33,cancelled
2623,40,45,471.09,completed
2624,208,25,169.0,completed
2625,218,13,273.57,completed
2626,40,24,605.17,completed
2627,15,16,285.8,cancelled
2628,55,5,215.85,completed
2629,159,13,553.93,completed
2630,124,18,89.61,cancelled
2631,290,3,565.92,pending
2632,24,4,318.01,completed
2633,5,23,752.92,pending
2634,257,13,317.9,pending
2635,183,9,704.14,completed
2636,170,27,897.03,cancelled
2637,52,33,808.46,completed
2638,13,38,797.09,pending
2639,20,19,165.42,pending
2640,41,41,97.82,completed
2641,111,44,655.95,completed
2642,257,34,992.32,cancelled
2643,268,50,344.71,completed
2644,174,19,363.51,pending
2645,21,46,775.3,pending
2646,123,14,997.02,cancelled
2647,39,10,569.07,pending
2648,50,1,146.91,completed
2649,281,6,501.42,pending
2650,161,11,934.39,completed
2651,35,18,578.63,completed
2652,46,5,183.29,pending
2653,133,31,978.59,pending
2654,72,8,971.82,pending
2655,21,24,859.71,pending
2656,210,40,917.55,completed
2657,226,24,514.92,cancelled
2658,161,24,88.07,pending
2659,260,29,266.51,completed
2660,30,48,791.64,cancelled
2661,5,10,853.79,completed
2662,193,11,572.28,completed
2663,115,25,874.79,completed
2664,179,30,471.15,cancelled
2665,239,7,90.39,completed
2666,204,50,435.95,pending
2667,169,5,320.7,cancelled
2668,249,14,703.78,pending
2669,59,18,457.31,cancelled
2670,80,31,149.79,completed
2671,164,37,36.17,cancelled
2672,195,4,936.78,completed
2673,221,31,217.35,completed
2674,12,49,685.25,completed
2675,130,41,180.23,completed
2676,36,18,408.04,completed
2677,232,27,527.15,completed
2678,95,4,96.98,pending
2679,176,49,300.42,completed
2680,179,27,484.22,cancelled
2681,83,45,439.6,cancelled
2682,200,1,563.1,cancelled
2683,102,5,724.11,cancelled
2684,75,21,665.74,completed
2685,8,10,897.02,completed
2686,256,21,118.04,pending
2687,135,34,723.67,pending
2688,65,41,452.08,cancelled
2689,50,3,222.53,completed
2690,216,45,548.36,completed
2691,194,14,351.35,completed
2692,296,1,373.41,completed
2693,9,20,897.17,cancelled
2694,64,45,501.64,pending
2695,212,27,354.97,cancelled
2696,219,34,974.2,completed
2697,59,12,461.53,completed
2698,91,36,596.92,cancelled
2699,224,25,288.6,pending
2700,146,45,622.27,completed
2701,45,7,94.19,completed
2702,211,7,498.92,cancelled
2703,279,7,635.36,cancelled
2704,298,3,669.37,pending
2705,109,15,778.0,cancelled
2706,196,8,199.58,pending
2707,64,23,967.78,pending
2708,212,42,705.32,pending
2709,4,24,783.29,cancelled
2710,146,18,880.21,completed
2711,158,27,674.93,completed
2712,213,3,20.45,completed
2713,192,34,820.93,cancelled
2714,163,22,174.56,cancelled
2715,221,16,557.96,pending
2716,99,40,646.21,completed
2717,296,28,133.23,pending
2718,89,26,904.65,cancelled
2719,82,28,234.81,completed
2720,259,8,633.28,pending
2721,134,36,163.26,completed
2722,105,6,97.8,pending
2723,6,41,771.18,completed
2724,15,40,709.04,completed
2725,293,25,30.16,completed
2726,233,41,633.34,completed
2727,96,16,654.26,completed
2728,153,13,537.74,completed
2729,194,50,264.18,completed
2730,141,6,935.3,completed
2731,297,7,115.38,cancelled
2732,63,7,146.13,completed
2733,93,6,81.99,completed
2734,107,26,105.17,completed
2735,212,5,489.08,completed
2736,108,44,422.81,completed
2737,231,11,183.91,completed
2738,92,43,569.46,cancelled
2739,17,8,976.04,completed
2740,248,40,601.99,completed
2741,82,34,742.99,completed
2742,99,39,34.41,completed
2743,266,33,762.16,completed
2744,187,8,899.08,completed
2745,168,9,223.66,completed
2746,138,18,484.17,completed
2747,179,46,553.74,completed
2748,240,48,809.97,pending
2749,263,26,922.74,completed
2750,89,13,688.62,completed
2751,202,7,585.73,cancelled
2752,160,11,795.13,pending
2753,222,29,426.62,completed
2754,164,40,112.02,pending
2755,220,13,569.31,completed
2756,33,29,171.41,completed
2757,262,17,588.93,completed
2758,272,23,401.32,completed
2759,93,21,432.24,completed
2760,184,16,77.28,completed
2761,191,10,780.62,completed
2762,5,21,689.85,completed
2763,110,30,569.63,completed
2764,120,36,70.9,completed
2765,109,34,221.38,cancelled
2766,143,46,609.86,completed
2767,294,42,424.64,pending
2768,163,21,202.16,completed
2769,253,32,51.56,completed
2770,216,8,128.47,completed
2771,168,38,385.94,cancelled
2772,11,19,22.75,cancelled
2773,3,30,287.94,pending
2774,19,35,918.44,completed
2775,173,42,21.19,pending
2776,49,27,724.64,completed
2777,163,49,349.1,completed
2778,285,50,316.61,cancelled
2779,25,26,301.95,pending
2780,253,42,967.32,completed
2781,192,40,107.23,completed
2782,25,1,143.04,completed
2783,224,15,174.34,completed
2784,189,35,989.62,completed
2785,133,3,115.25,completed
2786,39,17,332.68,cancelled
2787,195,18,700.17,completed
2788,299,30,124.3,completed
2789,76,49,586.21,pending
2790,229,43,126.76,cancelled
2791,124,37,480.54,pending
2792,144,21,773.78,pending
2793,116,6,267.49,completed
2794,43,23,560.72,completed
2795,106,45,82.63,pending
2796,31,14,18.06,completed
2797,240,25,191.98,completed
2798,175,14,814.93,cancelled
2799,264,21,761.69,completed
2800,233,42,158.23,cancelled
2801,55,9,222.69,completed
2802,198,29,868.52,cancelled
2803,104,50,403.2,completed
2804,143,28,168.38,completed
2805,296,42,106.55,pending
2806,55,48,114.65,completed
2807,236,12,270.42,pending
2808,272,29,355.2,completed
2809,282,6,357.65,completed
2810,78,26,504.68,cancelled
2811,171,4,444.13,completed
2812,51,4,650.38,pending
2813,100,19,193.5,completed
2814,142,34,609.41,cancelled
2815,222,7,682.75,completed
2816,57,15,119.61,completed
2817,295,18,242.57,cancelled
2818,52,18,230.33,cancelled
2819,208,26,395.92,completed
2820,138,32,209.68,completed
2821,178,41,291.55,cancelled
2822,148,47,8.09,completed
2823,258,45,624.01,completed
2824,123,11,318.54,completed
2825,86,12,335.49,pending
2826,73,1,667.7,pending
2827,172,2,181.63,completed
2828,40,11,680.81,completed
2829,181,31,585.24,pending
2830,127,31,113.84,completed
2831,291,44,990.46,completed
2832,269,33,171.47,completed
2833,49,7,308.08,completed
2834,232,32,736.14,cancelled
2835,132,43,489.06,completed
2836,235,1,828.61,completed
2837,171,34,775.65,cancelled
2838,248,8,273.59,cancelled
2839,11,10,978.74,completed
2840,73,23,500.34,completed
2841,296,48,697.33,pending
2842,185,14,745.64,completed
2843,194,41,112.39,completed
2844,279,29,987.4,cancelled
2845,90,17,910.78,completed
2846,170,26,591.2,completed
2847,159,13,45.89,cancelled
2848,176,40,127.35,pending
2849,291,23,291.97,completed
2850,256,44,151.4,completed
2851,268,19,625.68,completed
2852,156,32,291.82,completed
2853,8,30,45.75,completed
2854,64,4,490.92,completed
2855,221,23,661.95,completed
2856,26,17,142.03,completed
2857,258,43,958.73,cancelled
2858,80,6,714.63,completed
2859,101,28,587.3,completed
2860,149,15,36.98,completed
2861,128,44,638.86,pending
2862,205,7,893.57,completed
2863,160,12,566.09,completed
2864,297,9,684.9,completed
2865,129,9,419.23,completed
2866,155,20,90.17,cancelled
2867,237,35,187.46,pending
2868,50,9,528.94,completed
2869,258,44,714.04,pending
2870,182,28,469.22,pending
2871,237,2,913.0,completed
2872,216,6,757.08,cancelled
2873,155,16,582.42,completed
2874,66,40,545.55,cancelled
2875,151,4,756.56,pending
2876,65,26,671.73,pending
2877,266,30,840.0,completed
2878,29,18,830.74,completed
2879,171,39,101.91,completed
2880,290,31,692.14,completed
2881,63,48,586.69,cancelled
2882,28,45,209.04,completed
2883,288,48,967.44,completed
2884,115,44,641.47,completed
2885,155,41,314.34,completed
2886,249,40,689.34,completed
2887,35,1,157.26,completed
2888,267,7,250.97,completed
2889,243,2,833.56,pending
2890,201,4,926.41,completed
2891,208,31,982.78,completed
2892,280,17,822.58,pending
2893,64,28,150.52,completed
2894,95,10,819.46,completed
2895,88,33,742.96,cancelled
2896,103,31,483.06,completed
2897,52,38,495.5,completed
2898,201,25,699.16,completed
2899,238,27,814.43,completed
2900,15,19,459.8,cancelled
2901,200,1,582.64,completed
2902,228,3,908.57,completed
2903,72,30,883.01,pending
2904,142,1,981.84,completed
2905,257,33,214.73,cancelled
2906,200,33,67.45,completed
2907,181,42,720.61,completed
2908,236,46,859.37,completed
2909,143,49,660.15,pending
2910,35,42,486.33,pending
2911,93,37,709.96,cancelled
2912,270,17,133.77,completed
2913,298,23,586.57,pending
2914,35,3,34.37,completed
2915,119,7,666.93,pending
2916,244,21,761.11,completed
2917,54,12,729.52,pending
2918,216,5,66.62,completed
2919,59,3,847.57,completed
2920,227,49,377.45,completed
2921,90,21,112.12,pending
2922,194,9,988.93,cancelled
2923,285,13,199.74,pending
2924,225,44,289.66,completed
2925,83,28,814.77,completed
2926,45,38,29.12,completed
2927,105,3,810.96,completed
2928,185,50,410.99,cancelled
2929,37,22,189.38,cancelled
2930,255,13,833.24,cancelled
2931,243,33,355.35,cancelled
2932,287,9,802.59,pending
2933,219,41,379.24,completed
2934,292,6,131.56,cancelled
2935,153,7,122.34,completed
2936,27,39,542.84,completed
2937,115,19,922.66,completed
2938,200,46,361.12,completed
2939,148,5,536.75,completed
2940,266,40,502.55,pending
2941,30,35,699.03,completed
2942,299,31,937.24,completed
2943,16,3,341.36,completed
2944,103,22,888.59,completed
2945,72,14,549.35,completed
2946,32,16,496.09,cancelled
2947,19,23,981.15,pending
2948,42,36,481.38,completed
2949,139,47,46.53,completed
2950,255,33,229.12,completed
2951,221,31,306.9,completed
2952,11,4,31.22,completed
2953,274,39,860.99,completed
2954,283,31,56.88,pending
2955,65,28,702.83,cancelled
2956,71,8,440.76,cancelled
2957,189,23,197.68,pending
2958,30,16,235.87,cancelled
2959,6,15,416.0,cancelled
2960,291,3,990.98,completed
2961,128,4,81.23,completed
2962,225,12,286.18,completed
2963,180,39,656.93,completed
2964,150,9,608.09,pending
2965,63,43,81.42,completed
2966,279,14,497.45,completed
2967,113,29,714.57,completed
2968,283,19,869.63,completed
2969,270,18,322.26,cancelled
2970,258,7,58.73,pending
2971,249,18,83.05,completed
2972,267,15,308.41,cancelled
2973,108,8,375.53,completed
2974,19,16,699.85,pending
2975,59,2,501.41,completed
2976,139,18,590.3,completed
2977,44,4,282.7,cancelled
2978,197,32,23.75,pending
2979,197,29,49.19,completed
2980,195,12,661.63,cancelled
2981,27,43,308.62,cancelled
2982,179,2,910.5,completed
2983,135,49,593.0,completed
